0.5027
17  r    conf  1.0
41  r  28 31 16 18 17  conf  0.7367
28  r  41 31 16 18 12 17  conf  0.736
41  r  28 31 16 18 12 17  conf  0.7364
28  r  41 31 16 18 12  conf  0.7361
41  r  28 31 16 18 12  conf  0.7365
28  r  41 31 16 18  conf  0.7363
41  r  28 31 16 18  conf  0.7368
28  r  41 31 16  conf  0.7378
41  r  28 31 16  conf  0.7385
28  r  41 31  conf  0.7508
41  r  28 31  conf  0.7545
28  r  41  conf  0.7778
17  r  25  conf  0.7597
17  r  25 12  conf  0.7581
12  r  25 17  conf  0.7596
12  r  25  conf  0.7597
17  r  25 18  conf  0.757
18  r  25 17  conf  0.7596
17  r  25 18 12  conf  0.7565
12  r  25 18 17  conf  0.7569
18  r  25 12 17  conf  0.758
12  r  25 18  conf  0.757
18  r  25 12  conf  0.7581
18  r  25  conf  0.7597
17  r  25 16  conf  0.7436
16  r  25 17  conf  0.7596
17  r  25 16 12  conf  0.7429
12  r  25 16 17  conf  0.7435
16  r  25 12 17  conf  0.758
12  r  25 16  conf  0.7436
16  r  25 12  conf  0.7581
17  r  25 16 18  conf  0.7418
18  r  25 16 17  conf  0.7435
16  r  25 18 17  conf  0.7569
17  r  25 16 18 12  conf  0.7414
12  r  25 16 18 17  conf  0.7417
18  r  25 16 12 17  conf  0.7429
16  r  25 18 12 17  conf  0.7565
12  r  25 16 18  conf  0.7418
18  r  25 16 12  conf  0.7429
16  r  25 18 12  conf  0.7565
18  r  25 16  conf  0.7436
16  r  25 18  conf  0.757
16  r  25  conf  0.7597
17  r  25 31  conf  0.7069
31  r  25 17  conf  0.7596
17  r  25 31 12  conf  0.7056
12  r  25 31 17  conf  0.7069
31  r  25 12 17  conf  0.758
12  r  25 31  conf  0.7069
31  r  25 12  conf  0.7581
17  r  25 31 18  conf  0.7046
18  r  25 31 17  conf  0.7069
31  r  25 18 17  conf  0.7569
17  r  25 31 18 12  conf  0.7043
12  r  25 31 18 17  conf  0.7046
18  r  25 31 12 17  conf  0.7055
31  r  25 18 12 17  conf  0.7565
12  r  25 31 18  conf  0.7046
18  r  25 31 12  conf  0.7056
31  r  25 18 12  conf  0.7565
18  r  25 31  conf  0.7069
31  r  25 18  conf  0.757
16  r  25 31 17  conf  0.7069
31  r  25 16 17  conf  0.7435
16  r  25 31 12 17  conf  0.7055
31  r  25 16 12 17  conf  0.7429
16  r  25 31 12  conf  0.7056
31  r  25 16 12  conf  0.7429
16  r  25 31 18 17  conf  0.7046
31  r  25 16 18 17  conf  0.7417
16  r  25 31 18 12 17  conf  0.7042
31  r  25 16 18 12 17  conf  0.7413
16  r  25 31 18 12  conf  0.7043
31  r  25 16 18 12  conf  0.7414
16  r  25 31 18  conf  0.7046
31  r  25 16 18  conf  0.7418
16  r  25 31  conf  0.7069
31  r  25 16  conf  0.7436
31  r  25  conf  0.7597
21  r  25 17  conf  0.7596
21  r  25 12 17  conf  0.758
21  r  25 12  conf  0.7581
21  r  25 18 17  conf  0.7569
21  r  25 18 12 17  conf  0.7565
21  r  25 18 12  conf  0.7565
21  r  25 18  conf  0.757
21  r  25 16 17  conf  0.7435
21  r  25 16 12 17  conf  0.7429
21  r  25 16 12  conf  0.7429
21  r  25 16 18 17  conf  0.7417
21  r  25 16 18 12 17  conf  0.7413
21  r  25 16 18 12  conf  0.7414
21  r  25 16 18  conf  0.7418
21  r  25 16  conf  0.7436
21  r  25 31 17  conf  0.7069
21  r  25 31 12 17  conf  0.7055
21  r  25 31 12  conf  0.7056
21  r  25 31 18 17  conf  0.7046
21  r  25 31 18 12 17  conf  0.7042
21  r  25 31 18 12  conf  0.7043
21  r  25 31 18  conf  0.7046
21  r  25 31  conf  0.7069
21  r  25  conf  0.7597
29  r  25 17  conf  0.7596
29  r  25 12 17  conf  0.758
29  r  25 12  conf  0.7581
29  r  25 18 17  conf  0.7569
29  r  25 18 12 17  conf  0.7565
29  r  25 18 12  conf  0.7565
29  r  25 18  conf  0.757
29  r  25 16 17  conf  0.7435
29  r  25 16 12 17  conf  0.7429
29  r  25 16 12  conf  0.7429
29  r  25 16 18 17  conf  0.7417
29  r  25 16 18 12 17  conf  0.7413
29  r  25 16 18 12  conf  0.7414
29  r  25 16 18  conf  0.7418
29  r  25 16  conf  0.7436
29  r  25 31 17  conf  0.7069
29  r  25 31 12 17  conf  0.7055
29  r  25 31 12  conf  0.7056
29  r  25 31 18 17  conf  0.7046
29  r  25 31 18 12 17  conf  0.7042
29  r  25 31 18 12  conf  0.7043
29  r  25 31 18  conf  0.7046
29  r  25 31  conf  0.7069
29  r  25  conf  0.7597
43  r  25 17  conf  0.7596
43  r  25 12 17  conf  0.758
43  r  25 12  conf  0.7581
43  r  25 18 17  conf  0.7569
43  r  25 18 12 17  conf  0.7565
43  r  25 18 12  conf  0.7565
43  r  25 18  conf  0.757
43  r  25 16 17  conf  0.7435
43  r  25 16 12 17  conf  0.7429
43  r  25 16 12  conf  0.7429
43  r  25 16 18 17  conf  0.7417
43  r  25 16 18 12 17  conf  0.7413
43  r  25 16 18 12  conf  0.7414
43  r  25 16 18  conf  0.7418
43  r  25 16  conf  0.7436
43  r  25 31 17  conf  0.7069
43  r  25 31 12 17  conf  0.7055
43  r  25 31 12  conf  0.7056
43  r  25 31 18 17  conf  0.7046
43  r  25 31 18 12 17  conf  0.7042
43  r  25 31 18 12  conf  0.7043
43  r  25 31 18  conf  0.7046
43  r  25 31  conf  0.7069
43  r  25  conf  0.7597
27  r  25 17  conf  0.7596
27  r  25 12 17  conf  0.758
27  r  25 12  conf  0.7581
27  r  25 18 17  conf  0.7569
27  r  25 18 12 17  conf  0.7565
27  r  25 18 12  conf  0.7565
27  r  25 18  conf  0.757
27  r  25 16 17  conf  0.7435
27  r  25 16 12 17  conf  0.7429
27  r  25 16 12  conf  0.7429
27  r  25 16 18 17  conf  0.7417
27  r  25 16 18 12 17  conf  0.7413
27  r  25 16 18 12  conf  0.7414
27  r  25 16 18  conf  0.7418
27  r  25 16  conf  0.7436
27  r  25 31 17  conf  0.7069
27  r  25 31 12 17  conf  0.7055
27  r  25 31 12  conf  0.7056
27  r  25 31 18 17  conf  0.7046
27  r  25 31 18 12 17  conf  0.7042
27  r  25 31 18 12  conf  0.7043
27  r  25 31 18  conf  0.7046
27  r  25 31  conf  0.7069
27  r  25  conf  0.7597
24  r  25 17  conf  0.7596
24  r  25 12 17  conf  0.758
24  r  25 12  conf  0.7581
24  r  25 18 17  conf  0.7569
24  r  25 18 12 17  conf  0.7565
24  r  25 18 12  conf  0.7565
24  r  25 18  conf  0.757
24  r  25 16 17  conf  0.7435
24  r  25 16 12 17  conf  0.7429
24  r  25 16 12  conf  0.7429
24  r  25 16 18 17  conf  0.7417
24  r  25 16 18 12 17  conf  0.7413
24  r  25 16 18 12  conf  0.7414
24  r  25 16 18  conf  0.7418
24  r  25 16  conf  0.7436
24  r  25 31 17  conf  0.7069
24  r  25 31 12 17  conf  0.7055
24  r  25 31 12  conf  0.7056
24  r  25 31 18 17  conf  0.7046
24  r  25 31 18 12 17  conf  0.7042
24  r  25 31 18 12  conf  0.7043
24  r  25 31 18  conf  0.7046
24  r  25 31  conf  0.7069
24  r  25  conf  0.7597
15  r  25 17  conf  0.7596
15  r  25 12 17  conf  0.758
15  r  25 12  conf  0.7581
15  r  25 18 17  conf  0.7569
15  r  25 18 12 17  conf  0.7565
15  r  25 18 12  conf  0.7565
15  r  25 18  conf  0.757
15  r  25 16 17  conf  0.7435
15  r  25 16 12 17  conf  0.7429
15  r  25 16 12  conf  0.7429
15  r  25 16 18 17  conf  0.7417
15  r  25 16 18 12 17  conf  0.7413
15  r  25 16 18 12  conf  0.7414
15  r  25 16 18  conf  0.7418
15  r  25 16  conf  0.7436
15  r  25 31 17  conf  0.7069
15  r  25 31 12 17  conf  0.7055
15  r  25 31 12  conf  0.7056
15  r  25 31 18 17  conf  0.7046
15  r  25 31 18 12 17  conf  0.7042
15  r  25 31 18 12  conf  0.7043
15  r  25 31 18  conf  0.7046
15  r  25 31  conf  0.7069
15  r  25  conf  0.7597
28  r  25 17  conf  0.7596
28  r  25 12 17  conf  0.758
28  r  25 12  conf  0.7581
28  r  25 18 17  conf  0.7569
28  r  25 18 12 17  conf  0.7565
28  r  25 18 12  conf  0.7565
28  r  25 18  conf  0.757
28  r  25 16 17  conf  0.7435
28  r  25 16 12 17  conf  0.7429
28  r  25 16 12  conf  0.7429
28  r  25 16 18 17  conf  0.7417
28  r  25 16 18 12 17  conf  0.7413
28  r  25 16 18 12  conf  0.7414
28  r  25 16 18  conf  0.7418
28  r  25 16  conf  0.7436
28  r  25 31 17  conf  0.7069
28  r  25 31 12 17  conf  0.7055
28  r  25 31 12  conf  0.7056
28  r  25 31 18 17  conf  0.7046
28  r  25 31 18 12 17  conf  0.7042
28  r  25 31 18 12  conf  0.7043
28  r  25 31 18  conf  0.7046
28  r  25 31  conf  0.7069
28  r  25  conf  0.7597
17  r  59  conf  0.724
17  r  59 12  conf  0.7238
12  r  59 17  conf  0.7239
12  r  59  conf  0.724
17  r  59 18  conf  0.7226
18  r  59 17  conf  0.7239
17  r  59 18 12  conf  0.7225
12  r  59 18 17  conf  0.7226
18  r  59 12 17  conf  0.7237
12  r  59 18  conf  0.7226
18  r  59 12  conf  0.7238
18  r  59  conf  0.724
17  r  59 16  conf  0.7124
16  r  59 17  conf  0.7239
17  r  59 16 12  conf  0.7122
12  r  59 16 17  conf  0.7123
16  r  59 12 17  conf  0.7237
12  r  59 16  conf  0.7124
16  r  59 12  conf  0.7238
17  r  59 16 18  conf  0.711
18  r  59 16 17  conf  0.7123
16  r  59 18 17  conf  0.7226
17  r  59 16 18 12  conf  0.7109
12  r  59 16 18 17  conf  0.711
18  r  59 16 12 17  conf  0.7122
16  r  59 18 12 17  conf  0.7224
12  r  59 16 18  conf  0.711
18  r  59 16 12  conf  0.7122
16  r  59 18 12  conf  0.7225
18  r  59 16  conf  0.7124
16  r  59 18  conf  0.7226
16  r  59  conf  0.724
17  r  59 31  conf  0.7064
31  r  59 17  conf  0.7239
17  r  59 31 12  conf  0.7062
12  r  59 31 17  conf  0.7063
31  r  59 12 17  conf  0.7237
12  r  59 31  conf  0.7064
31  r  59 12  conf  0.7238
17  r  59 31 18  conf  0.7051
18  r  59 31 17  conf  0.7063
31  r  59 18 17  conf  0.7226
17  r  59 31 18 12  conf  0.7049
12  r  59 31 18 17  conf  0.705
18  r  59 31 12 17  conf  0.7061
31  r  59 18 12 17  conf  0.7224
12  r  59 31 18  conf  0.7051
18  r  59 31 12  conf  0.7062
31  r  59 18 12  conf  0.7225
18  r  59 31  conf  0.7064
31  r  59 18  conf  0.7226
16  r  59 31 17  conf  0.7063
31  r  59 16 17  conf  0.7123
16  r  59 31 12 17  conf  0.7061
31  r  59 16 12 17  conf  0.7122
16  r  59 31 12  conf  0.7062
31  r  59 16 12  conf  0.7122
16  r  59 31 18 17  conf  0.705
31  r  59 16 18 17  conf  0.711
16  r  59 31 18 12 17  conf  0.7049
31  r  59 16 18 12 17  conf  0.7108
16  r  59 31 18 12  conf  0.7049
31  r  59 16 18 12  conf  0.7109
16  r  59 31 18  conf  0.7051
31  r  59 16 18  conf  0.711
16  r  59 31  conf  0.7064
31  r  59 16  conf  0.7124
31  r  59  conf  0.724
21  r  59 17  conf  0.7239
21  r  59 12 17  conf  0.7237
21  r  59 12  conf  0.7238
21  r  59 18 17  conf  0.7226
21  r  59 18 12 17  conf  0.7224
21  r  59 18 12  conf  0.7225
21  r  59 18  conf  0.7226
21  r  59 16 17  conf  0.7123
21  r  59 16 12 17  conf  0.7122
21  r  59 16 12  conf  0.7122
21  r  59 16 18 17  conf  0.711
21  r  59 16 18 12 17  conf  0.7108
21  r  59 16 18 12  conf  0.7109
21  r  59 16 18  conf  0.711
21  r  59 16  conf  0.7124
21  r  59 31 17  conf  0.7063
21  r  59 31 12 17  conf  0.7061
21  r  59 31 12  conf  0.7062
21  r  59 31 18 17  conf  0.705
21  r  59 31 18 12 17  conf  0.7049
21  r  59 31 18 12  conf  0.7049
21  r  59 31 18  conf  0.7051
21  r  59 31  conf  0.7064
21  r  59  conf  0.724
29  r  59 17  conf  0.7239
29  r  59 12 17  conf  0.7237
29  r  59 12  conf  0.7238
29  r  59 18 17  conf  0.7226
29  r  59 18 12 17  conf  0.7224
29  r  59 18 12  conf  0.7225
29  r  59 18  conf  0.7226
29  r  59 16 17  conf  0.7123
29  r  59 16 12 17  conf  0.7122
29  r  59 16 12  conf  0.7122
29  r  59 16 18 17  conf  0.711
29  r  59 16 18 12 17  conf  0.7108
29  r  59 16 18 12  conf  0.7109
29  r  59 16 18  conf  0.711
29  r  59 16  conf  0.7124
29  r  59 31 17  conf  0.7063
29  r  59 31 12 17  conf  0.7061
29  r  59 31 12  conf  0.7062
29  r  59 31 18 17  conf  0.705
29  r  59 31 18 12 17  conf  0.7049
29  r  59 31 18 12  conf  0.7049
29  r  59 31 18  conf  0.7051
29  r  59 31  conf  0.7064
29  r  59  conf  0.724
43  r  59 17  conf  0.7239
43  r  59 12 17  conf  0.7237
43  r  59 12  conf  0.7238
43  r  59 18 17  conf  0.7226
43  r  59 18 12 17  conf  0.7224
43  r  59 18 12  conf  0.7225
43  r  59 18  conf  0.7226
43  r  59 16 17  conf  0.7123
43  r  59 16 12 17  conf  0.7122
43  r  59 16 12  conf  0.7122
43  r  59 16 18 17  conf  0.711
43  r  59 16 18 12 17  conf  0.7108
43  r  59 16 18 12  conf  0.7109
43  r  59 16 18  conf  0.711
43  r  59 16  conf  0.7124
43  r  59 31 17  conf  0.7063
43  r  59 31 12 17  conf  0.7061
43  r  59 31 12  conf  0.7062
43  r  59 31 18 17  conf  0.705
43  r  59 31 18 12 17  conf  0.7049
43  r  59 31 18 12  conf  0.7049
43  r  59 31 18  conf  0.7051
43  r  59 31  conf  0.7064
43  r  59  conf  0.724
27  r  59 17  conf  0.7239
27  r  59 12 17  conf  0.7237
27  r  59 12  conf  0.7238
27  r  59 18 17  conf  0.7226
27  r  59 18 12 17  conf  0.7224
27  r  59 18 12  conf  0.7225
27  r  59 18  conf  0.7226
27  r  59 16 17  conf  0.7123
27  r  59 16 12 17  conf  0.7122
27  r  59 16 12  conf  0.7122
27  r  59 16 18 17  conf  0.711
27  r  59 16 18 12 17  conf  0.7108
27  r  59 16 18 12  conf  0.7109
27  r  59 16 18  conf  0.711
27  r  59 16  conf  0.7124
27  r  59 31 17  conf  0.7063
27  r  59 31 12 17  conf  0.7061
27  r  59 31 12  conf  0.7062
27  r  59 31 18 17  conf  0.705
27  r  59 31 18 12 17  conf  0.7049
27  r  59 31 18 12  conf  0.7049
27  r  59 31 18  conf  0.7051
27  r  59 31  conf  0.7064
27  r  59  conf  0.724
24  r  59 17  conf  0.7239
24  r  59 12 17  conf  0.7237
24  r  59 12  conf  0.7238
24  r  59 18 17  conf  0.7226
24  r  59 18 12 17  conf  0.7224
24  r  59 18 12  conf  0.7225
24  r  59 18  conf  0.7226
24  r  59 16 17  conf  0.7123
24  r  59 16 12 17  conf  0.7122
24  r  59 16 12  conf  0.7122
24  r  59 16 18 17  conf  0.711
24  r  59 16 18 12 17  conf  0.7108
24  r  59 16 18 12  conf  0.7109
24  r  59 16 18  conf  0.711
24  r  59 16  conf  0.7124
24  r  59 31 17  conf  0.7063
24  r  59 31 12 17  conf  0.7061
24  r  59 31 12  conf  0.7062
24  r  59 31 18 17  conf  0.705
24  r  59 31 18 12 17  conf  0.7049
24  r  59 31 18 12  conf  0.7049
24  r  59 31 18  conf  0.7051
24  r  59 31  conf  0.7064
24  r  59  conf  0.724
15  r  59 17  conf  0.7239
15  r  59 12 17  conf  0.7237
15  r  59 12  conf  0.7238
15  r  59 18 17  conf  0.7226
15  r  59 18 12 17  conf  0.7224
15  r  59 18 12  conf  0.7225
15  r  59 18  conf  0.7226
15  r  59 16 17  conf  0.7123
15  r  59 16 12 17  conf  0.7122
15  r  59 16 12  conf  0.7122
15  r  59 16 18 17  conf  0.711
15  r  59 16 18 12 17  conf  0.7108
15  r  59 16 18 12  conf  0.7109
15  r  59 16 18  conf  0.711
15  r  59 16  conf  0.7124
15  r  59 31 17  conf  0.7063
15  r  59 31 12 17  conf  0.7061
15  r  59 31 12  conf  0.7062
15  r  59 31 18 17  conf  0.705
15  r  59 31 18 12 17  conf  0.7049
15  r  59 31 18 12  conf  0.7049
15  r  59 31 18  conf  0.7051
15  r  59 31  conf  0.7064
15  r  59  conf  0.724
28  r  59 17  conf  0.7239
28  r  59 12 17  conf  0.7237
28  r  59 12  conf  0.7238
28  r  59 18 17  conf  0.7226
28  r  59 18 12 17  conf  0.7224
28  r  59 18 12  conf  0.7225
28  r  59 18  conf  0.7226
28  r  59 16 17  conf  0.7123
28  r  59 16 12 17  conf  0.7122
28  r  59 16 12  conf  0.7122
28  r  59 16 18 17  conf  0.711
28  r  59 16 18 12 17  conf  0.7108
28  r  59 16 18 12  conf  0.7109
28  r  59 16 18  conf  0.711
28  r  59 16  conf  0.7124
28  r  59 31 17  conf  0.7063
28  r  59 31 12 17  conf  0.7061
28  r  59 31 12  conf  0.7062
28  r  59 31 18 17  conf  0.705
28  r  59 31 18 12 17  conf  0.7049
28  r  59 31 18 12  conf  0.7049
28  r  59 31 18  conf  0.7051
28  r  59 31  conf  0.7064
28  r  59  conf  0.724
41  r  59 17  conf  0.7239
59  r  41 17  conf  0.7777
41  r  59 12 17  conf  0.7237
59  r  41 12 17  conf  0.7767
41  r  59 12  conf  0.7238
59  r  41 12  conf  0.7768
41  r  59 18 17  conf  0.7226
59  r  41 18 17  conf  0.7754
41  r  59 18 12 17  conf  0.7224
59  r  41 18 12 17  conf  0.7751
41  r  59 18 12  conf  0.7225
59  r  41 18 12  conf  0.7752
41  r  59 18  conf  0.7226
59  r  41 18  conf  0.7755
41  r  59 16 17  conf  0.7123
59  r  41 16 17  conf  0.7628
41  r  59 16 12 17  conf  0.7122
59  r  41 16 12 17  conf  0.7624
41  r  59 16 12  conf  0.7122
59  r  41 16 12  conf  0.7625
41  r  59 16 18 17  conf  0.711
59  r  41 16 18 17  conf  0.7611
41  r  59 16 18 12 17  conf  0.7108
59  r  41 16 18 12 17  conf  0.7609
41  r  59 16 18 12  conf  0.7109
59  r  41 16 18 12  conf  0.7609
41  r  59 16 18  conf  0.711
59  r  41 16 18  conf  0.7612
41  r  59 16  conf  0.7124
59  r  41 16  conf  0.7628
41  r  59 31 17  conf  0.7063
59  r  41 31 17  conf  0.7507
41  r  59 31 12 17  conf  0.7061
59  r  41 31 12 17  conf  0.7497
41  r  59 31 12  conf  0.7062
59  r  41 31 12  conf  0.7498
41  r  59 31 18 17  conf  0.705
59  r  41 31 18 17  conf  0.7485
41  r  59 31 18 12 17  conf  0.7049
59  r  41 31 18 12 17  conf  0.7483
41  r  59 31 18 12  conf  0.7049
59  r  41 31 18 12  conf  0.7484
41  r  59 31 18  conf  0.7051
59  r  41 31 18  conf  0.7486
59  r  41 31 16 17  conf  0.7377
59  r  41 31 16 12 17  conf  0.7374
59  r  41 31 16 12  conf  0.7375
59  r  41 31 16 18 17  conf  0.7362
59  r  41 31 16 18 12 17  conf  0.736
59  r  41 31 16 18 12  conf  0.7361
59  r  41 31 16 18  conf  0.7363
59  r  41 31 16  conf  0.7378
41  r  59 31  conf  0.7064
59  r  41 31  conf  0.7508
41  r  59  conf  0.724
59  r  41  conf  0.7778
17  r  8  conf  0.7027
17  r  8 12  conf  0.7016
12  r  8 17  conf  0.7027
12  r  8  conf  0.7027
17  r  8 18  conf  0.7005
18  r  8 17  conf  0.7027
17  r  8 18 12  conf  0.7001
12  r  8 18 17  conf  0.7004
18  r  8 12 17  conf  0.7015
12  r  8 18  conf  0.7005
18  r  8 12  conf  0.7016
18  r  8  conf  0.7027
16  r  8 17  conf  0.7027
16  r  8 12 17  conf  0.7015
16  r  8 12  conf  0.7016
16  r  8 18 17  conf  0.7004
16  r  8 18 12 17  conf  0.7001
16  r  8 18 12  conf  0.7001
16  r  8 18  conf  0.7005
16  r  8  conf  0.7027
31  r  8 17  conf  0.7027
31  r  8 12 17  conf  0.7015
31  r  8 12  conf  0.7016
31  r  8 18 17  conf  0.7004
31  r  8 18 12 17  conf  0.7001
31  r  8 18 12  conf  0.7001
31  r  8 18  conf  0.7005
31  r  8  conf  0.7027
21  r  8 17  conf  0.7027
21  r  8 12 17  conf  0.7015
21  r  8 12  conf  0.7016
21  r  8 18 17  conf  0.7004
21  r  8 18 12 17  conf  0.7001
21  r  8 18 12  conf  0.7001
21  r  8 18  conf  0.7005
21  r  8  conf  0.7027
29  r  8 17  conf  0.7027
29  r  8 12 17  conf  0.7015
29  r  8 12  conf  0.7016
29  r  8 18 17  conf  0.7004
29  r  8 18 12 17  conf  0.7001
29  r  8 18 12  conf  0.7001
29  r  8 18  conf  0.7005
29  r  8  conf  0.7027
43  r  8 17  conf  0.7027
43  r  8 12 17  conf  0.7015
43  r  8 12  conf  0.7016
43  r  8 18 17  conf  0.7004
43  r  8 18 12 17  conf  0.7001
43  r  8 18 12  conf  0.7001
43  r  8 18  conf  0.7005
43  r  8  conf  0.7027
27  r  8 17  conf  0.7027
27  r  8 12 17  conf  0.7015
27  r  8 12  conf  0.7016
27  r  8 18 17  conf  0.7004
27  r  8 18 12 17  conf  0.7001
27  r  8 18 12  conf  0.7001
27  r  8 18  conf  0.7005
27  r  8  conf  0.7027
24  r  8 17  conf  0.7027
8  r  24 17  conf  0.806
24  r  8 12 17  conf  0.7015
8  r  24 12 17  conf  0.8047
24  r  8 12  conf  0.7016
8  r  24 12  conf  0.8047
24  r  8 18 17  conf  0.7004
8  r  24 18 17  conf  0.8034
24  r  8 18 12 17  conf  0.7001
8  r  24 18 12 17  conf  0.803
24  r  8 18 12  conf  0.7001
8  r  24 18 12  conf  0.8031
24  r  8 18  conf  0.7005
8  r  24 18  conf  0.8035
8  r  24 16 17  conf  0.7874
8  r  24 16 12 17  conf  0.7868
8  r  24 16 12  conf  0.7869
8  r  24 16 18 17  conf  0.7856
8  r  24 16 18 12 17  conf  0.7852
8  r  24 16 18 12  conf  0.7852
8  r  24 16 18  conf  0.7856
8  r  24 16  conf  0.7875
8  r  24 31 17  conf  0.7558
8  r  24 31 12 17  conf  0.7547
8  r  24 31 12  conf  0.7547
8  r  24 31 18 17  conf  0.7536
8  r  24 31 18 12 17  conf  0.7532
8  r  24 31 18 12  conf  0.7533
8  r  24 31 18  conf  0.7536
8  r  24 31 16 17  conf  0.7418
8  r  24 31 16 12 17  conf  0.7413
8  r  24 31 16 12  conf  0.7414
8  r  24 31 16 18 17  conf  0.7402
8  r  24 31 16 18 12 17  conf  0.7399
8  r  24 31 16 18 12  conf  0.7399
8  r  24 31 16 18  conf  0.7403
8  r  24 31 16  conf  0.7418
8  r  24 31  conf  0.7558
8  r  24 21 17  conf  0.7117
8  r  24 21 12 17  conf  0.7106
8  r  24 21 12  conf  0.7106
8  r  24 21 18 17  conf  0.7094
8  r  24 21 18 12 17  conf  0.7091
8  r  24 21 18 12  conf  0.7091
8  r  24 21 18  conf  0.7095
8  r  24 21  conf  0.7118
8  r  24 29 17  conf  0.712
8  r  24 29 12 17  conf  0.7108
8  r  24 29 12  conf  0.7109
8  r  24 29 18 17  conf  0.7096
8  r  24 29 18 12 17  conf  0.7093
8  r  24 29 18 12  conf  0.7093
8  r  24 29 18  conf  0.7097
8  r  24 29  conf  0.7121
24  r  8  conf  0.7027
8  r  24  conf  0.8061
28  r  8 17  conf  0.7027
28  r  8 12 17  conf  0.7015
28  r  8 12  conf  0.7016
28  r  8 18 17  conf  0.7004
28  r  8 18 12 17  conf  0.7001
28  r  8 18 12  conf  0.7001
28  r  8 18  conf  0.7005
28  r  8  conf  0.7027
