0.7009
17  r    conf  1.0
15  r  41 27 21 31 17  conf  0.613
41  r  15 27 21 31 17  conf  0.6161
17  r  41 15 27 21 31 12  conf  0.5048
12  r  41 15 27 21 31 17  conf  0.5054
31  r  41 15 27 21 12 17  conf  0.5181
21  r  41 15 27 31 12 17  conf  0.5252
27  r  41 15 21 31 12 17  conf  0.5499
15  r  41 27 21 31 12 17  conf  0.6123
41  r  15 27 21 31 12 17  conf  0.6151
12  r  41 15 27 21 31  conf  0.5055
31  r  41 15 27 21 12  conf  0.5181
21  r  41 15 27 31 12  conf  0.5252
27  r  41 15 21 31 12  conf  0.55
15  r  41 27 21 31 12  conf  0.6123
41  r  15 27 21 31 12  conf  0.6152
17  r  41 15 27 21 31 18  conf  0.504
18  r  41 15 27 21 31 17  conf  0.5054
31  r  41 15 27 21 18 17  conf  0.5172
21  r  41 15 27 31 18 17  conf  0.5244
27  r  41 15 21 31 18 17  conf  0.549
15  r  41 27 21 31 18 17  conf  0.6114
41  r  15 27 21 31 18 17  conf  0.6143
17  r  41 15 27 21 31 18 12  conf  0.5039
12  r  41 15 27 21 31 18 17  conf  0.5039
18  r  41 15 27 21 31 12 17  conf  0.5047
31  r  41 15 27 21 18 12 17  conf  0.5171
21  r  41 15 27 31 18 12 17  conf  0.5243
27  r  41 15 21 31 18 12 17  conf  0.5488
15  r  41 27 21 31 18 12 17  conf  0.6112
41  r  15 27 21 31 18 12 17  conf  0.6141
12  r  41 15 27 21 31 18  conf  0.504
18  r  41 15 27 21 31 12  conf  0.5048
31  r  41 15 27 21 18 12  conf  0.5172
21  r  41 15 27 31 18 12  conf  0.5243
27  r  41 15 21 31 18 12  conf  0.5489
15  r  41 27 21 31 18 12  conf  0.6113
41  r  15 27 21 31 18 12  conf  0.6142
18  r  41 15 27 21 31  conf  0.5055
31  r  41 15 27 21 18  conf  0.5173
21  r  41 15 27 31 18  conf  0.5244
27  r  41 15 21 31 18  conf  0.549
15  r  41 27 21 31 18  conf  0.6114
41  r  15 27 21 31 18  conf  0.6143
16  r  41 15 27 21 31 17  conf  0.5054
31  r  41 15 27 21 16 17  conf  0.5109
21  r  41 15 27 31 16 17  conf  0.5188
27  r  41 15 21 31 16 17  conf  0.5418
15  r  41 27 21 31 16 17  conf  0.6032
41  r  15 27 21 31 16 17  conf  0.6069
16  r  41 15 27 21 31 12 17  conf  0.5047
31  r  41 15 27 21 16 12 17  conf  0.5107
21  r  41 15 27 31 16 12 17  conf  0.5186
27  r  41 15 21 31 16 12 17  conf  0.5416
15  r  41 27 21 31 16 12 17  conf  0.6029
41  r  15 27 21 31 16 12 17  conf  0.6066
16  r  41 15 27 21 31 12  conf  0.5048
31  r  41 15 27 21 16 12  conf  0.5108
21  r  41 15 27 31 16 12  conf  0.5187
27  r  41 15 21 31 16 12  conf  0.5417
15  r  41 27 21 31 16 12  conf  0.603
41  r  15 27 21 31 16 12  conf  0.6067
16  r  41 15 27 21 31 18 17  conf  0.5039
31  r  41 15 27 21 16 18 17  conf  0.5099
21  r  41 15 27 31 16 18 17  conf  0.5178
27  r  41 15 21 31 16 18 17  conf  0.5406
15  r  41 27 21 31 16 18 17  conf  0.602
41  r  15 27 21 31 16 18 17  conf  0.6058
16  r  41 15 27 21 31 18 12 17  conf  0.5038
31  r  41 15 27 21 16 18 12 17  conf  0.5098
21  r  41 15 27 31 16 18 12 17  conf  0.5177
27  r  41 15 21 31 16 18 12 17  conf  0.5405
15  r  41 27 21 31 16 18 12 17  conf  0.6019
41  r  15 27 21 31 16 18 12 17  conf  0.6056
16  r  41 15 27 21 31 18 12  conf  0.5039
31  r  41 15 27 21 16 18 12  conf  0.5099
21  r  41 15 27 31 16 18 12  conf  0.5177
27  r  41 15 21 31 16 18 12  conf  0.5406
15  r  41 27 21 31 16 18 12  conf  0.6019
41  r  15 27 21 31 16 18 12  conf  0.6057
16  r  41 15 27 21 31 18  conf  0.504
31  r  41 15 27 21 16 18  conf  0.51
21  r  41 15 27 31 16 18  conf  0.5178
27  r  41 15 21 31 16 18  conf  0.5407
15  r  41 27 21 31 16 18  conf  0.6021
41  r  15 27 21 31 16 18  conf  0.6058
16  r  41 15 27 21 31  conf  0.5055
31  r  41 15 27 21 16  conf  0.511
21  r  41 15 27 31 16  conf  0.5188
27  r  41 15 21 31 16  conf  0.5419
15  r  41 27 21 31 16  conf  0.6032
41  r  15 27 21 31 16  conf  0.607
31  r  41 15 27 21  conf  0.5189
21  r  41 15 27 31  conf  0.526
27  r  41 15 21 31  conf  0.5508
15  r  41 27 21 31  conf  0.6131
41  r  15 27 21 31  conf  0.6162
21  r  41 15 27  conf  0.541
27  r  41 15 21  conf  0.5657
15  r  41 27 21  conf  0.6313
29  r  41 15 27 17  conf  0.5409
27  r  41 15 29 17  conf  0.5619
15  r  41 27 29 17  conf  0.5862
41  r  15 27 29 17  conf  0.5938
29  r  41 15 27 12 17  conf  0.5402
27  r  41 15 29 12 17  conf  0.561
15  r  41 27 29 12 17  conf  0.5855
41  r  15 27 29 12 17  conf  0.5928
29  r  41 15 27 12  conf  0.5402
27  r  41 15 29 12  conf  0.5611
15  r  41 27 29 12  conf  0.5855
41  r  15 27 29 12  conf  0.5929
29  r  41 15 27 18 17  conf  0.5393
27  r  41 15 29 18 17  conf  0.56
15  r  41 27 29 18 17  conf  0.5845
41  r  15 27 29 18 17  conf  0.5919
29  r  41 15 27 18 12 17  conf  0.5392
27  r  41 15 29 18 12 17  conf  0.5598
15  r  41 27 29 18 12 17  conf  0.5843
41  r  15 27 29 18 12 17  conf  0.5917
29  r  41 15 27 18 12  conf  0.5392
27  r  41 15 29 18 12  conf  0.5599
15  r  41 27 29 18 12  conf  0.5844
41  r  15 27 29 18 12  conf  0.5917
29  r  41 15 27 18  conf  0.5393
27  r  41 15 29 18  conf  0.56
15  r  41 27 29 18  conf  0.5846
41  r  15 27 29 18  conf  0.5919
29  r  41 15 27 16 17  conf  0.5328
27  r  41 15 29 16 17  conf  0.5515
15  r  41 27 29 16 17  conf  0.5751
41  r  15 27 29 16 17  conf  0.582
29  r  41 15 27 16 12 17  conf  0.5326
27  r  41 15 29 16 12 17  conf  0.5512
15  r  41 27 29 16 12 17  conf  0.5749
41  r  15 27 29 16 12 17  conf  0.5817
29  r  41 15 27 16 12  conf  0.5326
27  r  41 15 29 16 12  conf  0.5513
15  r  41 27 29 16 12  conf  0.575
41  r  15 27 29 16 12  conf  0.5818
29  r  41 15 27 16 18 17  conf  0.5317
27  r  41 15 29 16 18 17  conf  0.5501
15  r  41 27 29 16 18 17  conf  0.5739
41  r  15 27 29 16 18 17  conf  0.5807
29  r  41 15 27 16 18 12 17  conf  0.5316
27  r  41 15 29 16 18 12 17  conf  0.55
15  r  41 27 29 16 18 12 17  conf  0.5738
41  r  15 27 29 16 18 12 17  conf  0.5805
29  r  41 15 27 16 18 12  conf  0.5317
27  r  41 15 29 16 18 12  conf  0.5501
15  r  41 27 29 16 18 12  conf  0.5739
41  r  15 27 29 16 18 12  conf  0.5806
29  r  41 15 27 16 18  conf  0.5318
27  r  41 15 29 16 18  conf  0.5502
15  r  41 27 29 16 18  conf  0.574
41  r  15 27 29 16 18  conf  0.5808
29  r  41 15 27 16  conf  0.5328
27  r  41 15 29 16  conf  0.5515
15  r  41 27 29 16  conf  0.5752
41  r  15 27 29 16  conf  0.5821
29  r  41 15 27 31 17  conf  0.5259
27  r  41 15 29 31 17  conf  0.545
15  r  41 27 29 31 17  conf  0.5685
41  r  15 27 29 31 17  conf  0.5625
29  r  41 15 27 31 12 17  conf  0.5252
27  r  41 15 29 31 12 17  conf  0.5442
15  r  41 27 29 31 12 17  conf  0.5678
41  r  15 27 29 31 12 17  conf  0.5616
29  r  41 15 27 31 12  conf  0.5252
27  r  41 15 29 31 12  conf  0.5442
15  r  41 27 29 31 12  conf  0.5679
41  r  15 27 29 31 12  conf  0.5617
29  r  41 15 27 31 18 17  conf  0.5244
27  r  41 15 29 31 18 17  conf  0.5432
15  r  41 27 29 31 18 17  conf  0.5669
41  r  15 27 29 31 18 17  conf  0.5608
29  r  41 15 27 31 18 12 17  conf  0.5243
27  r  41 15 29 31 18 12 17  conf  0.543
15  r  41 27 29 31 18 12 17  conf  0.5668
41  r  15 27 29 31 18 12 17  conf  0.5606
29  r  41 15 27 31 18 12  conf  0.5243
27  r  41 15 29 31 18 12  conf  0.5431
15  r  41 27 29 31 18 12  conf  0.5668
41  r  15 27 29 31 18 12  conf  0.5607
29  r  41 15 27 31 18  conf  0.5244
27  r  41 15 29 31 18  conf  0.5432
15  r  41 27 29 31 18  conf  0.567
41  r  15 27 29 31 18  conf  0.5609
29  r  41 15 27 31 16 17  conf  0.5188
27  r  41 15 29 31 16 17  conf  0.5358
15  r  41 27 29 31 16 17  conf  0.5589
41  r  15 27 29 31 16 17  conf  0.5537
29  r  41 15 27 31 16 12 17  conf  0.5186
27  r  41 15 29 31 16 12 17  conf  0.5355
15  r  41 27 29 31 16 12 17  conf  0.5586
41  r  15 27 29 31 16 12 17  conf  0.5534
29  r  41 15 27 31 16 12  conf  0.5187
27  r  41 15 29 31 16 12  conf  0.5356
15  r  41 27 29 31 16 12  conf  0.5587
41  r  15 27 29 31 16 12  conf  0.5535
29  r  41 15 27 31 16 18 17  conf  0.5178
27  r  41 15 29 31 16 18 17  conf  0.5345
15  r  41 27 29 31 16 18 17  conf  0.5578
41  r  15 27 29 31 16 18 17  conf  0.5526
29  r  41 15 27 31 16 18 12 17  conf  0.5177
27  r  41 15 29 31 16 18 12 17  conf  0.5344
15  r  41 27 29 31 16 18 12 17  conf  0.5576
41  r  15 27 29 31 16 18 12 17  conf  0.5524
29  r  41 15 27 31 16 18 12  conf  0.5177
27  r  41 15 29 31 16 18 12  conf  0.5345
15  r  41 27 29 31 16 18 12  conf  0.5577
41  r  15 27 29 31 16 18 12  conf  0.5525
29  r  41 15 27 31 16 18  conf  0.5178
27  r  41 15 29 31 16 18  conf  0.5346
15  r  41 27 29 31 16 18  conf  0.5578
41  r  15 27 29 31 16 18  conf  0.5526
29  r  41 15 27 31 16  conf  0.5188
27  r  41 15 29 31 16  conf  0.5359
15  r  41 27 29 31 16  conf  0.5589
41  r  15 27 29 31 16  conf  0.5538
29  r  41 15 27 31  conf  0.526
27  r  41 15 29 31  conf  0.545
15  r  41 27 29 31  conf  0.5686
41  r  15 27 29 31  conf  0.5626
29  r  41 15 27 21 17  conf  0.5188
27  r  41 15 29 21 17  conf  0.5075
15  r  41 27 29 21 17  conf  0.5652
41  r  15 27 29 21 17  conf  0.571
29  r  41 15 27 21 12 17  conf  0.5181
27  r  41 15 29 21 12 17  conf  0.5067
15  r  41 27 29 21 12 17  conf  0.5645
41  r  15 27 29 21 12 17  conf  0.57
29  r  41 15 27 21 12  conf  0.5181
27  r  41 15 29 21 12  conf  0.5068
15  r  41 27 29 21 12  conf  0.5646
41  r  15 27 29 21 12  conf  0.5701
29  r  41 15 27 21 18 17  conf  0.5172
27  r  41 15 29 21 18 17  conf  0.5057
15  r  41 27 29 21 18 17  conf  0.5635
41  r  15 27 29 21 18 17  conf  0.5691
29  r  41 15 27 21 18 12 17  conf  0.5171
27  r  41 15 29 21 18 12 17  conf  0.5056
15  r  41 27 29 21 18 12 17  conf  0.5634
41  r  15 27 29 21 18 12 17  conf  0.5689
29  r  41 15 27 21 18 12  conf  0.5172
27  r  41 15 29 21 18 12  conf  0.5057
15  r  41 27 29 21 18 12  conf  0.5635
41  r  15 27 29 21 18 12  conf  0.569
29  r  41 15 27 21 18  conf  0.5173
27  r  41 15 29 21 18  conf  0.5058
15  r  41 27 29 21 18  conf  0.5636
41  r  15 27 29 21 18  conf  0.5692
29  r  41 15 27 21 16 17  conf  0.5109
15  r  41 27 29 21 16 17  conf  0.5545
41  r  15 27 29 21 16 17  conf  0.5597
29  r  41 15 27 21 16 12 17  conf  0.5107
15  r  41 27 29 21 16 12 17  conf  0.5543
41  r  15 27 29 21 16 12 17  conf  0.5594
29  r  41 15 27 21 16 12  conf  0.5108
15  r  41 27 29 21 16 12  conf  0.5543
41  r  15 27 29 21 16 12  conf  0.5594
29  r  41 15 27 21 16 18 17  conf  0.5099
15  r  41 27 29 21 16 18 17  conf  0.5533
41  r  15 27 29 21 16 18 17  conf  0.5584
29  r  41 15 27 21 16 18 12 17  conf  0.5098
15  r  41 27 29 21 16 18 12 17  conf  0.5532
41  r  15 27 29 21 16 18 12 17  conf  0.5583
29  r  41 15 27 21 16 18 12  conf  0.5099
15  r  41 27 29 21 16 18 12  conf  0.5532
41  r  15 27 29 21 16 18 12  conf  0.5583
29  r  41 15 27 21 16 18  conf  0.51
15  r  41 27 29 21 16 18  conf  0.5534
41  r  15 27 29 21 16 18  conf  0.5585
29  r  41 15 27 21 16  conf  0.511
15  r  41 27 29 21 16  conf  0.5545
41  r  15 27 29 21 16  conf  0.5598
29  r  41 15 27 21 31 17  conf  0.5054
15  r  41 27 29 21 31 17  conf  0.5491
41  r  15 27 29 21 31 17  conf  0.542
29  r  41 15 27 21 31 12 17  conf  0.5047
15  r  41 27 29 21 31 12 17  conf  0.5484
41  r  15 27 29 21 31 12 17  conf  0.5411
29  r  41 15 27 21 31 12  conf  0.5048
15  r  41 27 29 21 31 12  conf  0.5484
41  r  15 27 29 21 31 12  conf  0.5412
29  r  41 15 27 21 31 18 17  conf  0.5039
15  r  41 27 29 21 31 18 17  conf  0.5475
41  r  15 27 29 21 31 18 17  conf  0.5403
29  r  41 15 27 21 31 18 12 17  conf  0.5038
15  r  41 27 29 21 31 18 12 17  conf  0.5474
41  r  15 27 29 21 31 18 12 17  conf  0.5402
29  r  41 15 27 21 31 18 12  conf  0.5039
15  r  41 27 29 21 31 18 12  conf  0.5474
41  r  15 27 29 21 31 18 12  conf  0.5402
29  r  41 15 27 21 31 18  conf  0.504
15  r  41 27 29 21 31 18  conf  0.5476
41  r  15 27 29 21 31 18  conf  0.5404
15  r  41 27 29 21 31 16 17  conf  0.5397
41  r  15 27 29 21 31 16 17  conf  0.5335
15  r  41 27 29 21 31 16 12 17  conf  0.5395
41  r  15 27 29 21 31 16 12 17  conf  0.5332
15  r  41 27 29 21 31 16 12  conf  0.5395
41  r  15 27 29 21 31 16 12  conf  0.5333
15  r  41 27 29 21 31 16 18 17  conf  0.5386
41  r  15 27 29 21 31 16 18 17  conf  0.5324
15  r  41 27 29 21 31 16 18 12 17  conf  0.5385
41  r  15 27 29 21 31 16 18 12 17  conf  0.5322
15  r  41 27 29 21 31 16 18 12  conf  0.5385
41  r  15 27 29 21 31 16 18 12  conf  0.5323
15  r  41 27 29 21 31 16 18  conf  0.5387
41  r  15 27 29 21 31 16 18  conf  0.5324
15  r  41 27 29 21 31 16  conf  0.5397
41  r  15 27 29 21 31 16  conf  0.5335
29  r  41 15 27 21 31  conf  0.5055
15  r  41 27 29 21 31  conf  0.5491
41  r  15 27 29 21 31  conf  0.542
29  r  41 15 27 21  conf  0.5189
27  r  41 15 29 21  conf  0.5076
15  r  41 27 29 21  conf  0.5653
41  r  15 27 29 21  conf  0.5711
29  r  41 15 27  conf  0.541
27  r  41 15 29  conf  0.562
15  r  41 27 29  conf  0.5863
41  r  15 27 29  conf  0.5939
43  r  41 15 27 17  conf  0.5409
27  r  41 15 43 17  conf  0.549
15  r  41 27 43 17  conf  0.5697
41  r  15 27 43 17  conf  0.58
43  r  41 15 27 12 17  conf  0.5402
27  r  41 15 43 12 17  conf  0.5482
15  r  41 27 43 12 17  conf  0.569
41  r  15 27 43 12 17  conf  0.579
43  r  41 15 27 12  conf  0.5402
27  r  41 15 43 12  conf  0.5482
15  r  41 27 43 12  conf  0.5691
41  r  15 27 43 12  conf  0.5791
43  r  41 15 27 18 17  conf  0.5393
27  r  41 15 43 18 17  conf  0.5472
15  r  41 27 43 18 17  conf  0.5681
41  r  15 27 43 18 17  conf  0.5782
43  r  41 15 27 18 12 17  conf  0.5392
27  r  41 15 43 18 12 17  conf  0.5471
15  r  41 27 43 18 12 17  conf  0.568
41  r  15 27 43 18 12 17  conf  0.578
43  r  41 15 27 18 12  conf  0.5392
27  r  41 15 43 18 12  conf  0.5471
15  r  41 27 43 18 12  conf  0.568
41  r  15 27 43 18 12  conf  0.578
43  r  41 15 27 18  conf  0.5393
27  r  41 15 43 18  conf  0.5473
15  r  41 27 43 18  conf  0.5682
41  r  15 27 43 18  conf  0.5783
43  r  41 15 27 16 17  conf  0.5328
27  r  41 15 43 16 17  conf  0.5398
15  r  41 27 43 16 17  conf  0.5602
41  r  15 27 43 16 17  conf  0.5697
43  r  41 15 27 16 12 17  conf  0.5326
27  r  41 15 43 16 12 17  conf  0.5396
15  r  41 27 43 16 12 17  conf  0.56
41  r  15 27 43 16 12 17  conf  0.5694
43  r  41 15 27 16 12  conf  0.5326
27  r  41 15 43 16 12  conf  0.5396
15  r  41 27 43 16 12  conf  0.5601
41  r  15 27 43 16 12  conf  0.5695
43  r  41 15 27 16 18 17  conf  0.5317
27  r  41 15 43 16 18 17  conf  0.5386
15  r  41 27 43 16 18 17  conf  0.5591
41  r  15 27 43 16 18 17  conf  0.5686
43  r  41 15 27 16 18 12 17  conf  0.5316
27  r  41 15 43 16 18 12 17  conf  0.5385
15  r  41 27 43 16 18 12 17  conf  0.559
41  r  15 27 43 16 18 12 17  conf  0.5684
43  r  41 15 27 16 18 12  conf  0.5317
27  r  41 15 43 16 18 12  conf  0.5385
15  r  41 27 43 16 18 12  conf  0.559
41  r  15 27 43 16 18 12  conf  0.5684
43  r  41 15 27 16 18  conf  0.5318
27  r  41 15 43 16 18  conf  0.5386
15  r  41 27 43 16 18  conf  0.5592
41  r  15 27 43 16 18  conf  0.5686
43  r  41 15 27 16  conf  0.5328
27  r  41 15 43 16  conf  0.5399
15  r  41 27 43 16  conf  0.5603
41  r  15 27 43 16  conf  0.5698
43  r  41 15 27 31 17  conf  0.5259
27  r  41 15 43 31 17  conf  0.5322
15  r  41 27 43 31 17  conf  0.5526
41  r  15 27 43 31 17  conf  0.5503
43  r  41 15 27 31 12 17  conf  0.5252
27  r  41 15 43 31 12 17  conf  0.5314
15  r  41 27 43 31 12 17  conf  0.552
41  r  15 27 43 31 12 17  conf  0.5494
43  r  41 15 27 31 12  conf  0.5252
27  r  41 15 43 31 12  conf  0.5314
15  r  41 27 43 31 12  conf  0.552
41  r  15 27 43 31 12  conf  0.5495
43  r  41 15 27 31 18 17  conf  0.5244
27  r  41 15 43 31 18 17  conf  0.5304
15  r  41 27 43 31 18 17  conf  0.5512
41  r  15 27 43 31 18 17  conf  0.5487
43  r  41 15 27 31 18 12 17  conf  0.5243
27  r  41 15 43 31 18 12 17  conf  0.5303
15  r  41 27 43 31 18 12 17  conf  0.551
41  r  15 27 43 31 18 12 17  conf  0.5485
43  r  41 15 27 31 18 12  conf  0.5243
27  r  41 15 43 31 18 12  conf  0.5304
15  r  41 27 43 31 18 12  conf  0.5511
41  r  15 27 43 31 18 12  conf  0.5486
43  r  41 15 27 31 18  conf  0.5244
27  r  41 15 43 31 18  conf  0.5305
15  r  41 27 43 31 18  conf  0.5512
41  r  15 27 43 31 18  conf  0.5488
43  r  41 15 27 31 16 17  conf  0.5188
27  r  41 15 43 31 16 17  conf  0.5241
15  r  41 27 43 31 16 17  conf  0.5443
41  r  15 27 43 31 16 17  conf  0.5426
43  r  41 15 27 31 16 12 17  conf  0.5186
27  r  41 15 43 31 16 12 17  conf  0.5238
15  r  41 27 43 31 16 12 17  conf  0.5441
41  r  15 27 43 31 16 12 17  conf  0.5423
43  r  41 15 27 31 16 12  conf  0.5187
27  r  41 15 43 31 16 12  conf  0.5239
15  r  41 27 43 31 16 12  conf  0.5442
41  r  15 27 43 31 16 12  conf  0.5423
43  r  41 15 27 31 16 18 17  conf  0.5178
27  r  41 15 43 31 16 18 17  conf  0.5229
15  r  41 27 43 31 16 18 17  conf  0.5433
41  r  15 27 43 31 16 18 17  conf  0.5416
43  r  41 15 27 31 16 18 12 17  conf  0.5177
27  r  41 15 43 31 16 18 12 17  conf  0.5228
15  r  41 27 43 31 16 18 12 17  conf  0.5432
41  r  15 27 43 31 16 18 12 17  conf  0.5414
43  r  41 15 27 31 16 18 12  conf  0.5177
27  r  41 15 43 31 16 18 12  conf  0.5229
15  r  41 27 43 31 16 18 12  conf  0.5432
41  r  15 27 43 31 16 18 12  conf  0.5415
43  r  41 15 27 31 16 18  conf  0.5178
27  r  41 15 43 31 16 18  conf  0.523
15  r  41 27 43 31 16 18  conf  0.5434
41  r  15 27 43 31 16 18  conf  0.5416
43  r  41 15 27 31 16  conf  0.5188
27  r  41 15 43 31 16  conf  0.5241
15  r  41 27 43 31 16  conf  0.5444
41  r  15 27 43 31 16  conf  0.5426
43  r  41 15 27 31  conf  0.526
27  r  41 15 43 31  conf  0.5322
15  r  41 27 43 31  conf  0.5527
41  r  15 27 43 31  conf  0.5503
43  r  41 15 27 21 17  conf  0.5188
15  r  41 27 43 21 17  conf  0.5475
41  r  15 27 43 21 17  conf  0.5563
43  r  41 15 27 21 12 17  conf  0.5181
15  r  41 27 43 21 12 17  conf  0.5469
41  r  15 27 43 21 12 17  conf  0.5553
43  r  41 15 27 21 12  conf  0.5181
15  r  41 27 43 21 12  conf  0.5469
41  r  15 27 43 21 12  conf  0.5554
43  r  41 15 27 21 18 17  conf  0.5172
15  r  41 27 43 21 18 17  conf  0.546
41  r  15 27 43 21 18 17  conf  0.5545
43  r  41 15 27 21 18 12 17  conf  0.5171
15  r  41 27 43 21 18 12 17  conf  0.5458
41  r  15 27 43 21 18 12 17  conf  0.5543
43  r  41 15 27 21 18 12  conf  0.5172
15  r  41 27 43 21 18 12  conf  0.5459
41  r  15 27 43 21 18 12  conf  0.5544
43  r  41 15 27 21 18  conf  0.5173
15  r  41 27 43 21 18  conf  0.5461
41  r  15 27 43 21 18  conf  0.5546
43  r  41 15 27 21 16 17  conf  0.5109
15  r  41 27 43 21 16 17  conf  0.5383
41  r  15 27 43 21 16 17  conf  0.5463
43  r  41 15 27 21 16 12 17  conf  0.5107
15  r  41 27 43 21 16 12 17  conf  0.5381
41  r  15 27 43 21 16 12 17  conf  0.546
43  r  41 15 27 21 16 12  conf  0.5108
15  r  41 27 43 21 16 12  conf  0.5381
41  r  15 27 43 21 16 12  conf  0.5461
43  r  41 15 27 21 16 18 17  conf  0.5099
15  r  41 27 43 21 16 18 17  conf  0.5372
41  r  15 27 43 21 16 18 17  conf  0.5452
43  r  41 15 27 21 16 18 12 17  conf  0.5098
15  r  41 27 43 21 16 18 12 17  conf  0.5371
41  r  15 27 43 21 16 18 12 17  conf  0.545
43  r  41 15 27 21 16 18 12  conf  0.5099
15  r  41 27 43 21 16 18 12  conf  0.5371
41  r  15 27 43 21 16 18 12  conf  0.5451
43  r  41 15 27 21 16 18  conf  0.51
15  r  41 27 43 21 16 18  conf  0.5373
41  r  15 27 43 21 16 18  conf  0.5453
43  r  41 15 27 21 16  conf  0.511
15  r  41 27 43 21 16  conf  0.5384
41  r  15 27 43 21 16  conf  0.5464
43  r  41 15 27 21 31 17  conf  0.5054
15  r  41 27 43 21 31 17  conf  0.5321
41  r  15 27 43 21 31 17  conf  0.5288
43  r  41 15 27 21 31 12 17  conf  0.5047
15  r  41 27 43 21 31 12 17  conf  0.5315
41  r  15 27 43 21 31 12 17  conf  0.528
43  r  41 15 27 21 31 12  conf  0.5048
15  r  41 27 43 21 31 12  conf  0.5315
41  r  15 27 43 21 31 12  conf  0.528
43  r  41 15 27 21 31 18 17  conf  0.5039
15  r  41 27 43 21 31 18 17  conf  0.5307
41  r  15 27 43 21 31 18 17  conf  0.5273
43  r  41 15 27 21 31 18 12 17  conf  0.5038
15  r  41 27 43 21 31 18 12 17  conf  0.5306
41  r  15 27 43 21 31 18 12 17  conf  0.5271
43  r  41 15 27 21 31 18 12  conf  0.5039
15  r  41 27 43 21 31 18 12  conf  0.5306
41  r  15 27 43 21 31 18 12  conf  0.5272
43  r  41 15 27 21 31 18  conf  0.504
15  r  41 27 43 21 31 18  conf  0.5308
41  r  15 27 43 21 31 18  conf  0.5273
15  r  41 27 43 21 31 16 17  conf  0.5241
41  r  15 27 43 21 31 16 17  conf  0.5213
15  r  41 27 43 21 31 16 12 17  conf  0.5239
41  r  15 27 43 21 31 16 12 17  conf  0.5211
15  r  41 27 43 21 31 16 12  conf  0.5239
41  r  15 27 43 21 31 16 12  conf  0.5211
15  r  41 27 43 21 31 16 18 17  conf  0.5231
41  r  15 27 43 21 31 16 18 17  conf  0.5204
15  r  41 27 43 21 31 16 18 12 17  conf  0.5229
41  r  15 27 43 21 31 16 18 12 17  conf  0.5202
15  r  41 27 43 21 31 16 18 12  conf  0.523
41  r  15 27 43 21 31 16 18 12  conf  0.5203
15  r  41 27 43 21 31 16 18  conf  0.5231
41  r  15 27 43 21 31 16 18  conf  0.5204
15  r  41 27 43 21 31 16  conf  0.5241
41  r  15 27 43 21 31 16  conf  0.5214
43  r  41 15 27 21 31  conf  0.5055
15  r  41 27 43 21 31  conf  0.5322
41  r  15 27 43 21 31  conf  0.5289
43  r  41 15 27 21  conf  0.5189
15  r  41 27 43 21  conf  0.5476
41  r  15 27 43 21  conf  0.5564
15  r  41 27 43 29 17  conf  0.507
41  r  15 27 43 29 17  conf  0.5083
15  r  41 27 43 29 12 17  conf  0.5064
41  r  15 27 43 29 12 17  conf  0.5074
15  r  41 27 43 29 12  conf  0.5065
41  r  15 27 43 29 12  conf  0.5075
15  r  41 27 43 29 18 17  conf  0.5056
41  r  15 27 43 29 18 17  conf  0.5067
15  r  41 27 43 29 18 12 17  conf  0.5054
41  r  15 27 43 29 18 12 17  conf  0.5065
15  r  41 27 43 29 18 12  conf  0.5055
41  r  15 27 43 29 18 12  conf  0.5065
15  r  41 27 43 29 18  conf  0.5056
41  r  15 27 43 29 18  conf  0.5067
15  r  41 27 43 29  conf  0.5071
41  r  15 27 43 29  conf  0.5084
43  r  41 15 27  conf  0.541
27  r  41 15 43  conf  0.5491
15  r  41 27 43  conf  0.5698
41  r  15 27 43  conf  0.5801
27  r  41 15  conf  0.6336
15  r  41 27  conf  0.6571
17  r  41 15 24  conf  0.5108
24  r  41 15 17  conf  0.6336
15  r  41 24 17  conf  0.6295
17  r  41 15 24 12  conf  0.51
12  r  41 15 24 17  conf  0.5107
24  r  41 15 12 17  conf  0.6326
15  r  41 24 12 17  conf  0.6286
12  r  41 15 24  conf  0.5108
24  r  41 15 12  conf  0.6327
15  r  41 24 12  conf  0.6287
17  r  41 15 24 18  conf  0.5091
18  r  41 15 24 17  conf  0.5107
24  r  41 15 18 17  conf  0.6315
15  r  41 24 18 17  conf  0.6275
17  r  41 15 24 18 12  conf  0.5089
12  r  41 15 24 18 17  conf  0.509
18  r  41 15 24 12 17  conf  0.51
24  r  41 15 18 12 17  conf  0.6313
15  r  41 24 18 12 17  conf  0.6273
12  r  41 15 24 18  conf  0.5091
18  r  41 15 24 12  conf  0.51
24  r  41 15 18 12  conf  0.6314
15  r  41 24 18 12  conf  0.6274
