0.5698
17  r    conf  1.0
15  r  27 29 21 16 12 17  conf  0.69
29  r  15 27 21 16 12  conf  0.6366
27  r  15 29 21 16 12  conf  0.6178
15  r  27 29 21 16 12  conf  0.6901
29  r  15 27 21 16 18 17  conf  0.6356
27  r  15 29 21 16 18 17  conf  0.6166
15  r  27 29 21 16 18 17  conf  0.6889
29  r  15 27 21 16 18 12 17  conf  0.6354
27  r  15 29 21 16 18 12 17  conf  0.6163
15  r  27 29 21 16 18 12 17  conf  0.6886
29  r  15 27 21 16 18 12  conf  0.6354
27  r  15 29 21 16 18 12  conf  0.6164
15  r  27 29 21 16 18 12  conf  0.6887
29  r  15 27 21 16 18  conf  0.6357
27  r  15 29 21 16 18  conf  0.6166
15  r  27 29 21 16 18  conf  0.689
29  r  15 27 21 16  conf  0.637
27  r  15 29 21 16  conf  0.6182
15  r  27 29 21 16  conf  0.6905
29  r  15 27 21 31 17  conf  0.6161
15  r  27 29 21 31 17  conf  0.6645
29  r  15 27 21 31 12 17  conf  0.6151
15  r  27 29 21 31 12 17  conf  0.6636
29  r  15 27 21 31 12  conf  0.6152
15  r  27 29 21 31 12  conf  0.6636
29  r  15 27 21 31 18 17  conf  0.6143
15  r  27 29 21 31 18 17  conf  0.6627
29  r  15 27 21 31 18 12 17  conf  0.6141
15  r  27 29 21 31 18 12 17  conf  0.6624
29  r  15 27 21 31 18 12  conf  0.6142
15  r  27 29 21 31 18 12  conf  0.6625
29  r  15 27 21 31 18  conf  0.6143
15  r  27 29 21 31 18  conf  0.6627
29  r  15 27 21 31 16 17  conf  0.6069
15  r  27 29 21 31 16 17  conf  0.6525
29  r  15 27 21 31 16 12 17  conf  0.6066
15  r  27 29 21 31 16 12 17  conf  0.6522
29  r  15 27 21 31 16 12  conf  0.6067
15  r  27 29 21 31 16 12  conf  0.6522
29  r  15 27 21 31 16 18 17  conf  0.6058
15  r  27 29 21 31 16 18 17  conf  0.6513
29  r  15 27 21 31 16 18 12 17  conf  0.6056
15  r  27 29 21 31 16 18 12 17  conf  0.651
29  r  15 27 21 31 16 18 12  conf  0.6057
15  r  27 29 21 31 16 18 12  conf  0.6511
29  r  15 27 21 31 16 18  conf  0.6058
15  r  27 29 21 31 16 18  conf  0.6513
29  r  15 27 21 31 16  conf  0.607
15  r  27 29 21 31 16  conf  0.6526
29  r  15 27 21 31  conf  0.6162
15  r  27 29 21 31  conf  0.6646
29  r  15 27 21  conf  0.6494
27  r  15 29 21  conf  0.6327
15  r  27 29 21  conf  0.7063
29  r  15 27  conf  0.6778
27  r  15 29  conf  0.7028
15  r  27 29  conf  0.734
43  r  15 27 17  conf  0.6777
27  r  15 43 17  conf  0.6869
15  r  27 43 17  conf  0.7147
43  r  15 27 12 17  conf  0.6765
27  r  15 43 12 17  conf  0.6856
15  r  27 43 12 17  conf  0.7136
43  r  15 27 12  conf  0.6766
27  r  15 43 12  conf  0.6857
15  r  27 43 12  conf  0.7137
43  r  15 27 18 17  conf  0.6755
27  r  15 43 18 17  conf  0.6845
15  r  27 43 18 17  conf  0.7126
43  r  15 27 18 12 17  conf  0.6752
27  r  15 43 18 12 17  conf  0.6842
15  r  27 43 18 12 17  conf  0.7123
43  r  15 27 18 12  conf  0.6753
27  r  15 43 18 12  conf  0.6843
15  r  27 43 18 12  conf  0.7124
43  r  15 27 18  conf  0.6756
27  r  15 43 18  conf  0.6846
15  r  27 43 18  conf  0.7127
43  r  15 27 16 17  conf  0.6648
27  r  15 43 16 17  conf  0.6729
15  r  27 43 16 17  conf  0.7007
43  r  15 27 16 12 17  conf  0.6644
27  r  15 43 16 12 17  conf  0.6724
15  r  27 43 16 12 17  conf  0.7002
43  r  15 27 16 12  conf  0.6645
27  r  15 43 16 12  conf  0.6725
15  r  27 43 16 12  conf  0.7003
43  r  15 27 16 18 17  conf  0.6634
27  r  15 43 16 18 17  conf  0.6714
15  r  27 43 16 18 17  conf  0.6992
43  r  15 27 16 18 12 17  conf  0.6631
27  r  15 43 16 18 12 17  conf  0.6711
15  r  27 43 16 18 12 17  conf  0.6989
43  r  15 27 16 18 12  conf  0.6632
27  r  15 43 16 18 12  conf  0.6712
15  r  27 43 16 18 12  conf  0.699
43  r  15 27 16 18  conf  0.6634
27  r  15 43 16 18  conf  0.6714
15  r  27 43 16 18  conf  0.6993
43  r  15 27 16  conf  0.6649
27  r  15 43 16  conf  0.673
15  r  27 43 16  conf  0.7007
43  r  15 27 31 17  conf  0.6416
27  r  15 43 31 17  conf  0.6492
15  r  27 43 31 17  conf  0.6728
43  r  15 27 31 12 17  conf  0.6406
27  r  15 43 31 12 17  conf  0.6481
15  r  27 43 31 12 17  conf  0.6719
43  r  15 27 31 12  conf  0.6407
27  r  15 43 31 12  conf  0.6482
15  r  27 43 31 12  conf  0.6719
43  r  15 27 31 18 17  conf  0.6397
27  r  15 43 31 18 17  conf  0.6472
15  r  27 43 31 18 17  conf  0.6711
43  r  15 27 31 18 12 17  conf  0.6395
27  r  15 43 31 18 12 17  conf  0.6469
15  r  27 43 31 18 12 17  conf  0.6708
43  r  15 27 31 18 12  conf  0.6396
27  r  15 43 31 18 12  conf  0.647
15  r  27 43 31 18 12  conf  0.6708
43  r  15 27 31 18  conf  0.6398
27  r  15 43 31 18  conf  0.6472
15  r  27 43 31 18  conf  0.6711
43  r  15 27 31 16 17  conf  0.6321
27  r  15 43 31 16 17  conf  0.6387
15  r  27 43 31 16 17  conf  0.6623
43  r  15 27 31 16 12 17  conf  0.6318
27  r  15 43 31 16 12 17  conf  0.6383
15  r  27 43 31 16 12 17  conf  0.6619
43  r  15 27 31 16 12  conf  0.6319
27  r  15 43 31 16 12  conf  0.6384
15  r  27 43 31 16 12  conf  0.662
43  r  15 27 31 16 18 17  conf  0.6309
27  r  15 43 31 16 18 17  conf  0.6373
15  r  27 43 31 16 18 17  conf  0.6611
43  r  15 27 31 16 18 12 17  conf  0.6307
27  r  15 43 31 16 18 12 17  conf  0.6371
15  r  27 43 31 16 18 12 17  conf  0.6608
43  r  15 27 31 16 18 12  conf  0.6308
27  r  15 43 31 16 18 12  conf  0.6372
15  r  27 43 31 16 18 12  conf  0.6609
43  r  15 27 31 16 18  conf  0.631
27  r  15 43 31 16 18  conf  0.6374
15  r  27 43 31 16 18  conf  0.6611
43  r  15 27 31 16  conf  0.6322
27  r  15 43 31 16  conf  0.6387
15  r  27 43 31 16  conf  0.6623
43  r  15 27 31  conf  0.6417
27  r  15 43 31  conf  0.6493
15  r  27 43 31  conf  0.6729
43  r  15 27 21 17  conf  0.6493
27  r  15 43 21 17  conf  0.61
15  r  27 43 21 17  conf  0.6868
43  r  15 27 21 12 17  conf  0.6481
27  r  15 43 21 12 17  conf  0.6089
15  r  27 43 21 12 17  conf  0.6856
43  r  15 27 21 12  conf  0.6482
27  r  15 43 21 12  conf  0.6089
15  r  27 43 21 12  conf  0.6857
43  r  15 27 21 18 17  conf  0.6472
27  r  15 43 21 18 17  conf  0.6079
15  r  27 43 21 18 17  conf  0.6847
43  r  15 27 21 18 12 17  conf  0.647
27  r  15 43 21 18 12 17  conf  0.6076
15  r  27 43 21 18 12 17  conf  0.6844
43  r  15 27 21 18 12  conf  0.647
27  r  15 43 21 18 12  conf  0.6077
15  r  27 43 21 18 12  conf  0.6845
43  r  15 27 21 18  conf  0.6473
27  r  15 43 21 18  conf  0.608
15  r  27 43 21 18  conf  0.6848
43  r  15 27 21 16 17  conf  0.6369
15  r  27 43 21 16 17  conf  0.6731
43  r  15 27 21 16 12 17  conf  0.6366
15  r  27 43 21 16 12 17  conf  0.6727
43  r  15 27 21 16 12  conf  0.6366
15  r  27 43 21 16 12  conf  0.6728
43  r  15 27 21 16 18 17  conf  0.6356
15  r  27 43 21 16 18 17  conf  0.6718
43  r  15 27 21 16 18 12 17  conf  0.6354
15  r  27 43 21 16 18 12 17  conf  0.6715
43  r  15 27 21 16 18 12  conf  0.6354
15  r  27 43 21 16 18 12  conf  0.6715
43  r  15 27 21 16 18  conf  0.6357
15  r  27 43 21 16 18  conf  0.6718
43  r  15 27 21 16  conf  0.637
15  r  27 43 21 16  conf  0.6732
43  r  15 27 21 31 17  conf  0.6161
15  r  27 43 21 31 17  conf  0.6478
43  r  15 27 21 31 12 17  conf  0.6151
15  r  27 43 21 31 12 17  conf  0.6468
43  r  15 27 21 31 12  conf  0.6152
15  r  27 43 21 31 12  conf  0.6469
43  r  15 27 21 31 18 17  conf  0.6143
15  r  27 43 21 31 18 17  conf  0.6461
43  r  15 27 21 31 18 12 17  conf  0.6141
15  r  27 43 21 31 18 12 17  conf  0.6458
43  r  15 27 21 31 18 12  conf  0.6142
15  r  27 43 21 31 18 12  conf  0.6459
43  r  15 27 21 31 18  conf  0.6143
15  r  27 43 21 31 18  conf  0.6461
43  r  15 27 21 31 16 17  conf  0.6069
15  r  27 43 21 31 16 17  conf  0.6375
43  r  15 27 21 31 16 12 17  conf  0.6066
15  r  27 43 21 31 16 12 17  conf  0.6371
43  r  15 27 21 31 16 12  conf  0.6067
15  r  27 43 21 31 16 12  conf  0.6372
43  r  15 27 21 31 16 18 17  conf  0.6058
15  r  27 43 21 31 16 18 17  conf  0.6364
43  r  15 27 21 31 16 18 12 17  conf  0.6056
15  r  27 43 21 31 16 18 12 17  conf  0.6361
43  r  15 27 21 31 16 18 12  conf  0.6057
15  r  27 43 21 31 16 18 12  conf  0.6362
43  r  15 27 21 31 16 18  conf  0.6058
15  r  27 43 21 31 16 18  conf  0.6364
43  r  15 27 21 31 16  conf  0.607
15  r  27 43 21 31 16  conf  0.6376
43  r  15 27 21 31  conf  0.6162
15  r  27 43 21 31  conf  0.6478
43  r  15 27 21  conf  0.6494
27  r  15 43 21  conf  0.6101
15  r  27 43 21  conf  0.6868
27  r  15 43 29 17  conf  0.6013
15  r  27 43 29 17  conf  0.6285
27  r  15 43 29 12 17  conf  0.6002
15  r  27 43 29 12 17  conf  0.6275
27  r  15 43 29 12  conf  0.6003
15  r  27 43 29 12  conf  0.6275
15  r  27 43 29 18 17  conf  0.6266
15  r  27 43 29 18 12 17  conf  0.6263
15  r  27 43 29 18 12  conf  0.6263
15  r  27 43 29 18  conf  0.6266
15  r  27 43 29 16 17  conf  0.6155
15  r  27 43 29 16 12 17  conf  0.6151
15  r  27 43 29 16 12  conf  0.6152
15  r  27 43 29 16 18 17  conf  0.6142
15  r  27 43 29 16 18 12 17  conf  0.6139
15  r  27 43 29 16 18 12  conf  0.614
15  r  27 43 29 16 18  conf  0.6143
15  r  27 43 29 16  conf  0.6156
15  r  27 43 29 21 17  conf  0.6059
15  r  27 43 29 21 12 17  conf  0.6049
15  r  27 43 29 21 12  conf  0.605
15  r  27 43 29 21 18 17  conf  0.6041
15  r  27 43 29 21 18 12 17  conf  0.6038
15  r  27 43 29 21 18 12  conf  0.6039
15  r  27 43 29 21 18  conf  0.6042
15  r  27 43 29 21  conf  0.606
27  r  15 43 29  conf  0.6014
15  r  27 43 29  conf  0.6285
43  r  15 27  conf  0.6778
27  r  15 43  conf  0.687
15  r  27 43  conf  0.7148
27  r  15  conf  0.8023
15  r  27  conf  0.835
17  r  15 24  conf  0.6439
24  r  15 17  conf  0.8022
17  r  15 24 12  conf  0.6427
12  r  15 24 17  conf  0.6438
24  r  15 12 17  conf  0.8007
12  r  15 24  conf  0.6439
24  r  15 12  conf  0.8007
17  r  15 24 18  conf  0.6416
18  r  15 24 17  conf  0.6438
24  r  15 18 17  conf  0.7993
17  r  15 24 18 12  conf  0.6413
12  r  15 24 18 17  conf  0.6415
18  r  15 24 12 17  conf  0.6426
24  r  15 18 12 17  conf  0.799
12  r  15 24 18  conf  0.6416
18  r  15 24 12  conf  0.6427
24  r  15 18 12  conf  0.7991
18  r  15 24  conf  0.6439
24  r  15 18  conf  0.7994
17  r  15 24 16  conf  0.6296
16  r  15 24 17  conf  0.6438
24  r  15 16 17  conf  0.7849
17  r  15 24 16 12  conf  0.6292
12  r  15 24 16 17  conf  0.6296
16  r  15 24 12 17  conf  0.6426
24  r  15 16 12 17  conf  0.7843
12  r  15 24 16  conf  0.6296
16  r  15 24 12  conf  0.6427
24  r  15 16 12  conf  0.7844
17  r  15 24 16 18  conf  0.6281
18  r  15 24 16 17  conf  0.6296
16  r  15 24 18 17  conf  0.6415
24  r  15 16 18 17  conf  0.783
17  r  15 24 16 18 12  conf  0.6278
12  r  15 24 16 18 17  conf  0.628
18  r  15 24 16 12 17  conf  0.6291
16  r  15 24 18 12 17  conf  0.6412
24  r  15 16 18 12 17  conf  0.7827
12  r  15 24 16 18  conf  0.6281
18  r  15 24 16 12  conf  0.6292
16  r  15 24 18 12  conf  0.6413
24  r  15 16 18 12  conf  0.7828
18  r  15 24 16  conf  0.6296
16  r  15 24 18  conf  0.6416
24  r  15 16 18  conf  0.7831
16  r  15 24  conf  0.6439
24  r  15 16  conf  0.785
17  r  15 24 31  conf  0.6094
31  r  15 24 17  conf  0.6438
24  r  15 31 17  conf  0.7566
15  r  24 31 17  conf  0.7558
17  r  15 24 31 12  conf  0.6085
12  r  15 24 31 17  conf  0.6094
31  r  15 24 12 17  conf  0.6426
24  r  15 31 12 17  conf  0.7554
15  r  24 31 12 17  conf  0.7547
12  r  15 24 31  conf  0.6094
31  r  15 24 12  conf  0.6427
24  r  15 31 12  conf  0.7555
15  r  24 31 12  conf  0.7547
17  r  15 24 31 18  conf  0.6075
18  r  15 24 31 17  conf  0.6094
31  r  15 24 18 17  conf  0.6415
24  r  15 31 18 17  conf  0.7542
15  r  24 31 18 17  conf  0.7536
17  r  15 24 31 18 12  conf  0.6073
12  r  15 24 31 18 17  conf  0.6074
18  r  15 24 31 12 17  conf  0.6084
31  r  15 24 18 12 17  conf  0.6412
24  r  15 31 18 12 17  conf  0.754
15  r  24 31 18 12 17  conf  0.7532
12  r  15 24 31 18  conf  0.6075
18  r  15 24 31 12  conf  0.6085
31  r  15 24 18 12  conf  0.6413
24  r  15 31 18 12  conf  0.754
15  r  24 31 18 12  conf  0.7533
18  r  15 24 31  conf  0.6094
31  r  15 24 18  conf  0.6416
24  r  15 31 18  conf  0.7543
15  r  24 31 18  conf  0.7536
16  r  15 24 31 17  conf  0.6094
31  r  15 24 16 17  conf  0.6296
24  r  15 31 16 17  conf  0.7438
15  r  24 31 16 17  conf  0.7418
16  r  15 24 31 12 17  conf  0.6084
31  r  15 24 16 12 17  conf  0.6291
24  r  15 31 16 12 17  conf  0.7434
15  r  24 31 16 12 17  conf  0.7413
16  r  15 24 31 12  conf  0.6085
31  r  15 24 16 12  conf  0.6292
24  r  15 31 16 12  conf  0.7434
15  r  24 31 16 12  conf  0.7414
16  r  15 24 31 18 17  conf  0.6074
31  r  15 24 16 18 17  conf  0.628
24  r  15 31 16 18 17  conf  0.7422
15  r  24 31 16 18 17  conf  0.7402
16  r  15 24 31 18 12 17  conf  0.6072
31  r  15 24 16 18 12 17  conf  0.6278
24  r  15 31 16 18 12 17  conf  0.7419
15  r  24 31 16 18 12 17  conf  0.7399
16  r  15 24 31 18 12  conf  0.6073
31  r  15 24 16 18 12  conf  0.6278
24  r  15 31 16 18 12  conf  0.742
15  r  24 31 16 18 12  conf  0.7399
16  r  15 24 31 18  conf  0.6075
31  r  15 24 16 18  conf  0.6281
24  r  15 31 16 18  conf  0.7422
15  r  24 31 16 18  conf  0.7403
16  r  15 24 31  conf  0.6094
31  r  15 24 16  conf  0.6296
24  r  15 31 16  conf  0.7439
15  r  24 31 16  conf  0.7418
31  r  15 24  conf  0.6439
24  r  15 31  conf  0.7567
15  r  24 31  conf  0.7558
21  r  15 24 17  conf  0.6438
21  r  15 24 12 17  conf  0.6426
21  r  15 24 12  conf  0.6427
21  r  15 24 18 17  conf  0.6415
21  r  15 24 18 12 17  conf  0.6412
21  r  15 24 18 12  conf  0.6413
21  r  15 24 18  conf  0.6416
21  r  15 24 16 17  conf  0.6296
15  r  24 21 16 17  conf  0.6948
21  r  15 24 16 12 17  conf  0.6291
15  r  24 21 16 12 17  conf  0.6943
21  r  15 24 16 12  conf  0.6292
15  r  24 21 16 12  conf  0.6944
21  r  15 24 16 18 17  conf  0.628
15  r  24 21 16 18 17  conf  0.6931
21  r  15 24 16 18 12 17  conf  0.6278
15  r  24 21 16 18 12 17  conf  0.6928
21  r  15 24 16 18 12  conf  0.6278
15  r  24 21 16 18 12  conf  0.6929
21  r  15 24 16 18  conf  0.6281
15  r  24 21 16 18  conf  0.6932
21  r  15 24 16  conf  0.6296
15  r  24 21 16  conf  0.6949
21  r  15 24 31 17  conf  0.6094
15  r  24 21 31 17  conf  0.6702
21  r  15 24 31 12 17  conf  0.6084
15  r  24 21 31 12 17  conf  0.6692
21  r  15 24 31 12  conf  0.6085
15  r  24 21 31 12  conf  0.6693
21  r  15 24 31 18 17  conf  0.6074
15  r  24 21 31 18 17  conf  0.6683
21  r  15 24 31 18 12 17  conf  0.6072
15  r  24 21 31 18 12 17  conf  0.6679
21  r  15 24 31 18 12  conf  0.6073
15  r  24 21 31 18 12  conf  0.668
21  r  15 24 31 18  conf  0.6075
15  r  24 21 31 18  conf  0.6683
15  r  24 21 31 16 17  conf  0.6573
15  r  24 21 31 16 12 17  conf  0.6569
15  r  24 21 31 16 12  conf  0.6569
15  r  24 21 31 16 18 17  conf  0.6559
15  r  24 21 31 16 18 12 17  conf  0.6556
15  r  24 21 31 16 18 12  conf  0.6557
15  r  24 21 31 16 18  conf  0.6559
15  r  24 21 31 16  conf  0.6573
21  r  15 24 31  conf  0.6094
15  r  24 21 31  conf  0.6703
21  r  15 24  conf  0.6439
29  r  15 24 17  conf  0.6438
24  r  15 29 17  conf  0.7027
29  r  15 24 12 17  conf  0.6426
24  r  15 29 12 17  conf  0.7013
29  r  15 24 12  conf  0.6427
24  r  15 29 12  conf  0.7014
29  r  15 24 18 17  conf  0.6415
24  r  15 29 18 17  conf  0.7001
29  r  15 24 18 12 17  conf  0.6412
24  r  15 29 18 12 17  conf  0.6998
29  r  15 24 18 12  conf  0.6413
24  r  15 29 18 12  conf  0.6999
29  r  15 24 18  conf  0.6416
24  r  15 29 18  conf  0.7002
29  r  15 24 16 17  conf  0.6296
24  r  15 29 16 17  conf  0.6867
29  r  15 24 16 12 17  conf  0.6291
24  r  15 29 16 12 17  conf  0.6861
29  r  15 24 16 12  conf  0.6292
24  r  15 29 16 12  conf  0.6862
29  r  15 24 16 18 17  conf  0.628
24  r  15 29 16 18 17  conf  0.6849
29  r  15 24 16 18 12 17  conf  0.6278
24  r  15 29 16 18 12 17  conf  0.6846
29  r  15 24 16 18 12  conf  0.6278
24  r  15 29 16 18 12  conf  0.6847
29  r  15 24 16 18  conf  0.6281
24  r  15 29 16 18  conf  0.685
29  r  15 24 16  conf  0.6296
24  r  15 29 16  conf  0.6867
29  r  15 24 31 17  conf  0.6094
24  r  15 29 31 17  conf  0.663
15  r  24 29 31 17  conf  0.6674
29  r  15 24 31 12 17  conf  0.6084
24  r  15 29 31 12 17  conf  0.6619
15  r  24 29 31 12 17  conf  0.6665
29  r  15 24 31 12  conf  0.6085
24  r  15 29 31 12  conf  0.6619
15  r  24 29 31 12  conf  0.6665
29  r  15 24 31 18 17  conf  0.6074
24  r  15 29 31 18 17  conf  0.6608
15  r  24 29 31 18 17  conf  0.6654
29  r  15 24 31 18 12 17  conf  0.6072
24  r  15 29 31 18 12 17  conf  0.6605
15  r  24 29 31 18 12 17  conf  0.6651
29  r  15 24 31 18 12  conf  0.6073
24  r  15 29 31 18 12  conf  0.6606
15  r  24 29 31 18 12  conf  0.6652
29  r  15 24 31 18  conf  0.6075
24  r  15 29 31 18  conf  0.6608
15  r  24 29 31 18  conf  0.6655
24  r  15 29 31 16 17  conf  0.6509
15  r  24 29 31 16 17  conf  0.6542
24  r  15 29 31 16 12 17  conf  0.6505
15  r  24 29 31 16 12 17  conf  0.6538
24  r  15 29 31 16 12  conf  0.6506
15  r  24 29 31 16 12  conf  0.6538
24  r  15 29 31 16 18 17  conf  0.6494
15  r  24 29 31 16 18 17  conf  0.6527
24  r  15 29 31 16 18 12 17  conf  0.6492
15  r  24 29 31 16 18 12 17  conf  0.6525
24  r  15 29 31 16 18 12  conf  0.6493
15  r  24 29 31 16 18 12  conf  0.6525
24  r  15 29 31 16 18  conf  0.6495
15  r  24 29 31 16 18  conf  0.6528
24  r  15 29 31 16  conf  0.651
15  r  24 29 31 16  conf  0.6542
29  r  15 24 31  conf  0.6094
24  r  15 29 31  conf  0.663
15  r  24 29 31  conf  0.6675
24  r  15 29 21 17  conf  0.6327
24  r  15 29 21 12 17  conf  0.6315
24  r  15 29 21 12  conf  0.6316
24  r  15 29 21 18 17  conf  0.6304
24  r  15 29 21 18 12 17  conf  0.6301
24  r  15 29 21 18 12  conf  0.6302
24  r  15 29 21 18  conf  0.6304
24  r  15 29 21 16 17  conf  0.6181
24  r  15 29 21 16 12 17  conf  0.6177
24  r  15 29 21 16 12  conf  0.6178
24  r  15 29 21 16 18 17  conf  0.6166
24  r  15 29 21 16 18 12 17  conf  0.6163
24  r  15 29 21 16 18 12  conf  0.6164
24  r  15 29 21 16  conf  0.6182
24  r  15 29 21  conf  0.6327
29  r  15 24  conf  0.6439
24  r  15 29  conf  0.7028
43  r  15 24 17  conf  0.6438
24  r  15 43 17  conf  0.6869
43  r  15 24 12 17  conf  0.6426
24  r  15 43 12 17  conf  0.6856
43  r  15 24 12  conf  0.6427
24  r  15 43 12  conf  0.6857
43  r  15 24 18 17  conf  0.6415
24  r  15 43 18 17  conf  0.6845
43  r  15 24 18 12 17  conf  0.6412
24  r  15 43 18 12 17  conf  0.6842
43  r  15 24 18 12  conf  0.6413
24  r  15 43 18 12  conf  0.6843
43  r  15 24 18  conf  0.6416
24  r  15 43 18  conf  0.6846
43  r  15 24 16 17  conf  0.6296
24  r  15 43 16 17  conf  0.6729
43  r  15 24 16 12 17  conf  0.6291
24  r  15 43 16 12 17  conf  0.6724
43  r  15 24 16 12  conf  0.6292
24  r  15 43 16 12  conf  0.6725
43  r  15 24 16 18 17  conf  0.628
24  r  15 43 16 18 17  conf  0.6714
43  r  15 24 16 18 12 17  conf  0.6278
24  r  15 43 16 18 12 17  conf  0.6711
43  r  15 24 16 18 12  conf  0.6278
24  r  15 43 16 18 12  conf  0.6712
43  r  15 24 16 18  conf  0.6281
24  r  15 43 16 18  conf  0.6714
43  r  15 24 16  conf  0.6296
24  r  15 43 16  conf  0.673
43  r  15 24 31 17  conf  0.6094
24  r  15 43 31 17  conf  0.6492
15  r  24 43 31 17  conf  0.6543
43  r  15 24 31 12 17  conf  0.6084
24  r  15 43 31 12 17  conf  0.6481
15  r  24 43 31 12 17  conf  0.6534
43  r  15 24 31 12  conf  0.6085
24  r  15 43 31 12  conf  0.6482
15  r  24 43 31 12  conf  0.6534
43  r  15 24 31 18 17  conf  0.6074
24  r  15 43 31 18 17  conf  0.6472
15  r  24 43 31 18 17  conf  0.6525
43  r  15 24 31 18 12 17  conf  0.6072
24  r  15 43 31 18 12 17  conf  0.6469
15  r  24 43 31 18 12 17  conf  0.6522
43  r  15 24 31 18 12  conf  0.6073
24  r  15 43 31 18 12  conf  0.647
15  r  24 43 31 18 12  conf  0.6522
43  r  15 24 31 18  conf  0.6075
24  r  15 43 31 18  conf  0.6472
15  r  24 43 31 18  conf  0.6525
24  r  15 43 31 16 17  conf  0.6387
15  r  24 43 31 16 17  conf  0.643
24  r  15 43 31 16 12 17  conf  0.6383
15  r  24 43 31 16 12 17  conf  0.6426
24  r  15 43 31 16 12  conf  0.6384
15  r  24 43 31 16 12  conf  0.6426
24  r  15 43 31 16 18 17  conf  0.6373
15  r  24 43 31 16 18 17  conf  0.6417
24  r  15 43 31 16 18 12 17  conf  0.6371
15  r  24 43 31 16 18 12 17  conf  0.6414
24  r  15 43 31 16 18 12  conf  0.6372
15  r  24 43 31 16 18 12  conf  0.6415
24  r  15 43 31 16 18  conf  0.6374
15  r  24 43 31 16 18  conf  0.6417
24  r  15 43 31 16  conf  0.6387
15  r  24 43 31 16  conf  0.643
43  r  15 24 31  conf  0.6094
24  r  15 43 31  conf  0.6493
15  r  24 43 31  conf  0.6544
24  r  15 43 21 17  conf  0.61
24  r  15 43 21 12 17  conf  0.6089
24  r  15 43 21 12  conf  0.6089
24  r  15 43 21 18 17  conf  0.6079
24  r  15 43 21 18 12 17  conf  0.6076
24  r  15 43 21 18 12  conf  0.6077
24  r  15 43 21 18  conf  0.608
24  r  15 43 21  conf  0.6101
24  r  15 43 29 17  conf  0.6013
24  r  15 43 29 12 17  conf  0.6002
24  r  15 43 29 12  conf  0.6003
24  r  15 43 29  conf  0.6014
43  r  15 24  conf  0.6439
24  r  15 43  conf  0.687
27  r  15 24 17  conf  0.6438
15  r  24 27 17  conf  0.6651
27  r  15 24 12 17  conf  0.6426
15  r  24 27 12 17  conf  0.6641
27  r  15 24 12  conf  0.6427
15  r  24 27 12  conf  0.6642
27  r  15 24 18 17  conf  0.6415
15  r  24 27 18 17  conf  0.6632
27  r  15 24 18 12 17  conf  0.6412
15  r  24 27 18 12 17  conf  0.6629
27  r  15 24 18 12  conf  0.6413
15  r  24 27 18 12  conf  0.6629
27  r  15 24 18  conf  0.6416
15  r  24 27 18  conf  0.6632
27  r  15 24 16 17  conf  0.6296
15  r  24 27 16 17  conf  0.6508
27  r  15 24 16 12 17  conf  0.6291
15  r  24 27 16 12 17  conf  0.6504
27  r  15 24 16 12  conf  0.6292
15  r  24 27 16 12  conf  0.6504
27  r  15 24 16 18 17  conf  0.628
15  r  24 27 16 18 17  conf  0.6494
27  r  15 24 16 18 12 17  conf  0.6278
15  r  24 27 16 18 12 17  conf  0.6492
27  r  15 24 16 18 12  conf  0.6278
15  r  24 27 16 18 12  conf  0.6492
27  r  15 24 16 18  conf  0.6281
15  r  24 27 16 18  conf  0.6495
27  r  15 24 16  conf  0.6296
15  r  24 27 16  conf  0.6509
27  r  15 24 31 17  conf  0.6094
15  r  24 27 31 17  conf  0.626
27  r  15 24 31 12 17  conf  0.6084
15  r  24 27 31 12 17  conf  0.6251
27  r  15 24 31 12  conf  0.6085
15  r  24 27 31 12  conf  0.6251
27  r  15 24 31 18 17  conf  0.6074
15  r  24 27 31 18 17  conf  0.6243
27  r  15 24 31 18 12 17  conf  0.6072
15  r  24 27 31 18 12 17  conf  0.624
27  r  15 24 31 18 12  conf  0.6073
15  r  24 27 31 18 12  conf  0.6241
27  r  15 24 31 18  conf  0.6075
15  r  24 27 31 18  conf  0.6243
15  r  24 27 31 16 17  conf  0.6152
15  r  24 27 31 16 12 17  conf  0.6149
15  r  24 27 31 16 12  conf  0.6149
